"Date";"H";"Datenum"
"1833-11-26";0.16;6405
"1833-11-27";0.82;6406
"1833-11-28";0.66;6407
"1833-11-29";0.92;6408
"1833-11-30";1.25;6409
"1833-12-01";1.5;6410
"1833-12-02";1.33;6411
"1833-12-03";1.08;6412
"1833-12-04";1;6413
"1833-12-05";1.33;6414
"1833-12-06";1.16;6415
"1833-12-07";1.16;6416
"1833-12-08";1.16;6417
"1833-12-09";1.16;6418
"1833-12-10";1.25;6419
"1833-12-11";1.33;6420
"1833-12-12";1.33;6421
"1833-12-13";2.25;6422
"1833-12-14";2.16;6423
"1833-12-15";1.82;6424
"1833-12-16";1.66;6425
"1833-12-17";1.66;6426
"1833-12-18";1.66;6427
"1833-12-19";1.74;6428
"1833-12-20";2.08;6429
"1833-12-21";2.66;6430
"1833-12-22";2.08;6431
"1833-12-23";2.16;6432
"1833-12-24";2.5;6433
"1833-12-25";3.33;6434
"1833-12-26";3.74;6435
"1833-12-27";3.82;6436
"1833-12-28";3.74;6437
"1833-12-29";3.08;6438
"1833-12-30";3.16;6439
"1833-12-31";3.3;6440
"1834-01-01";3.66;6441
"1834-01-02";4.08;6442
"1834-01-03";4.42;6443
"1834-01-04";4.25;6444
"1834-01-05";3.58;6445
"1834-01-06";3.33;6446
"1834-01-07";3.5;6447
"1834-01-08";3.25;6448
"1834-01-09";3.66;6449
"1834-01-10";3.92;6450
"1834-01-11";3.66;6451
"1834-01-12";3.42;6452
"1834-01-13";3.58;6453
"1834-01-14";3.5;6454
"1834-01-15";3.33;6455
"1834-01-16";3.58;6456
"1834-01-17";2.92;6457
"1834-01-18";2.66;6458
"1834-01-19";2.42;6459
"1834-01-20";2.92;6460
"1834-01-21";3.33;6461
"1834-01-22";3.42;6462
"1834-01-23";2.92;6463
"1834-01-24";2.38;6464
"1834-01-25";2.33;6465
"1834-01-26";2.42;6466
"1834-01-27";2.52;6467
"1834-01-28";2.58;6468
"1834-01-29";2.42;6469
"1834-01-30";2.25;6470
"1834-01-31";3.33;6471
"1834-02-01";2;6472
"1834-02-02";1.82;6473
"1834-02-03";1.66;6474
"1834-02-04";1.5;6475
"1834-02-05";1.33;6476
"1834-02-06";1.16;6477
"1834-02-07";1.08;6478
"1834-02-08";1;6479
"1834-02-09";0.92;6480
"1834-02-10";0.92;6481
"1834-02-11";0.82;6482
"1834-02-12";0.82;6483
"1834-02-13";0.74;6484
"1834-02-14";0.74;6485
"1834-02-15";0.66;6486
"1834-02-16";0.58;6487
"1834-02-17";0.58;6488
"1834-02-18";0.58;6489
"1834-02-19";0.5;6490
"1834-02-20";0.5;6491
"1834-02-21";0.5;6492
"1834-02-22";0.42;6493
"1834-02-23";0.42;6494
"1834-02-24";0.42;6495
"1834-02-25";0.42;6496
"1834-02-26";0.33;6497
"1834-02-27";0.33;6498
"1834-02-28";0.33;6499
"1834-03-01";0.33;6500
"1834-03-02";0.33;6501
"1834-03-03";0.33;6502
"1834-03-04";0.33;6503
"1834-03-05";0.42;6504
"1834-03-06";0.42;6505
"1834-03-07";0.42;6506
"1834-03-08";0.33;6507
"1834-03-09";0.33;6508
"1834-03-10";0.33;6509
"1834-03-11";0.25;6510
"1834-03-12";0.25;6511
"1834-03-13";0.25;6512
"1834-03-14";0.25;6513
"1834-03-15";0.25;6514
"1834-03-16";0.16;6515
"1834-03-17";0.16;6516
"1834-03-18";0.16;6517
"1834-03-19";0.16;6518
"1834-03-20";0.16;6519
"1834-03-21";0.16;6520
"1834-03-22";0.08;6521
"1834-03-23";0.08;6522
"1834-03-24";0.08;6523
"1834-03-25";0;6524
"1834-03-26";0;6525
"1834-03-27";0;6526
"1834-03-28";0;6527
"1834-03-29";0;6528
"1834-03-30";-0.09;6529
"1834-03-31";-0.09;6530
"1834-04-01";-0.09;6531
"1834-04-02";0;6532
"1834-04-03";0;6533
"1834-04-04";0.08;6534
"1834-04-05";0.08;6535
"1834-04-06";0.08;6536
"1834-04-07";0.08;6537
"1834-04-08";0.16;6538
"1834-04-09";0.08;6539
"1834-04-10";0;6540
"1834-04-11";0;6541
"1834-04-12";0;6542
"1834-04-13";0;6543
"1834-04-14";-0.09;6544
"1834-04-15";-0.09;6545
"1834-04-16";-0.09;6546
"1834-04-17";-0.1;6547
"1834-04-18";-0.1;6548
"1834-04-19";-0.1;6549
"1834-04-20";-0.16;6550
"1834-04-21";-0.16;6551
"1834-04-22";-0.16;6552
"1834-04-23";-0.09;6553
"1834-04-24";-0.09;6554
"1834-04-25";-0.09;6555
"1834-04-26";-0.09;6556
"1834-04-27";-0.16;6557
"1834-04-28";-0.16;6558
"1834-04-29";0.25;6559
"1834-04-30";0.74;6560
"1834-05-01";0.82;6561
"1834-05-02";0.82;6562
"1834-05-03";0.74;6563
"1834-05-04";0.66;6564
"1834-05-05";0.66;6565
"1834-05-06";0.82;6566
"1834-05-07";0.82;6567
"1834-05-08";0.74;6568
"1834-05-09";0.66;6569
"1834-05-10";0.66;6570
"1834-05-11";0.66;6571
"1834-05-12";0.66;6572
"1834-05-13";0.66;6573
"1834-05-14";1.33;6574
"1834-05-15";1.16;6575
"1834-05-16";1;6576
"1834-05-17";1.42;6577
"1834-05-18";1;6578
"1834-05-19";0.92;6579
"1834-05-20";3.58;6580
"1834-05-21";3.66;6581
"1834-05-22";3.16;6582
"1834-05-23";2.66;6583
"1834-05-24";2.42;6584
"1834-05-25";2.44;6585
"1834-05-26";2.16;6586
"1834-05-27";1.82;6587
"1834-05-28";1.55;6588
"1834-05-29";1.33;6589
"1834-05-30";1.08;6590
"1834-05-31";0.92;6591
"1834-06-01";0.92;6592
"1834-06-02";0.82;6593
"1834-06-03";0.74;6594
"1834-06-04";0.74;6595
"1834-06-05";0.74;6596
"1834-06-06";0.74;6597
"1834-06-07";1.66;6598
"1834-06-08";3.33;6599
"1834-06-09";3.33;6600
"1834-06-10";2.08;6601
"1834-06-11";1.58;6602
"1834-06-12";1.66;6603
"1834-06-13";1.42;6604
"1834-06-14";1.25;6605
"1834-06-15";1.08;6606
"1834-06-16";1;6607
"1834-06-17";1;6608
"1834-06-18";1;6609
"1834-06-19";1;6610
"1834-06-20";0.92;6611
"1834-06-21";0.92;6612
"1834-06-22";0.82;6613
"1834-06-23";0.82;6614
"1834-06-24";0.92;6615
"1834-06-25";0.92;6616
"1834-06-26";0.92;6617
"1834-06-27";0.92;6618
"1834-06-28";0.92;6619
"1834-06-29";0.92;6620
"1834-06-30";0.92;6621
"1834-07-01";0.82;6622
"1834-07-02";0.74;6623
"1834-07-03";0.66;6624
"1834-07-04";0.74;6625
"1834-07-05";0.82;6626
"1834-07-06";0.92;6627
"1834-07-07";0.82;6628
"1834-07-08";0.76;6629
"1834-07-09";0.76;6630
"1834-07-10";0.72;6631
"1834-07-11";0.72;6632
"1834-07-12";0.74;6633
"1834-07-13";0.74;6634
"1834-07-14";0.72;6635
"1834-07-15";0.66;6636
"1834-07-16";0.66;6637
"1834-07-17";0.66;6638
"1834-07-18";0.72;6639
"1834-07-19";0.66;6640
"1834-07-20";0.66;6641
"1834-07-21";0.74;6642
"1834-07-22";0.92;6643
"1834-07-23";1;6644
"1834-07-24";0.92;6645
"1834-07-25";0.76;6646
"1834-07-26";0.66;6647
"1834-07-27";0.76;6648
"1834-07-28";0.82;6649
"1834-07-29";0.74;6650
"1834-07-30";0.66;6651
"1834-07-31";0.72;6652
"1834-08-01";0.72;6653
"1834-08-02";1.08;6654
"1834-08-03";1.18;6655
"1834-08-04";1.05;6656
"1834-08-05";1;6657
"1834-08-06";0.87;6658
"1834-08-07";0.82;6659
"1834-08-08";0.76;6660
"1834-08-09";0.76;6661
"1834-08-10";0.74;6662
"1834-08-11";0.7;6663
"1834-08-12";0.7;6664
"1834-08-13";0.7;6665
"1834-08-14";0.6;6666
"1834-08-15";0.6;6667
"1834-08-16";0.58;6668
"1834-08-17";0.58;6669
"1834-08-18";0.66;6670
"1834-08-19";0.66;6671
"1834-08-20";0.66;6672
"1834-08-21";1.33;6673
"1834-08-22";1.16;6674
"1834-08-23";0.92;6675
"1834-08-24";0.82;6676
"1834-08-25";1.33;6677
"1834-08-26";1.1;6678
"1834-08-27";1.82;6679
"1834-08-28";2.74;6680
"1834-08-29";2.58;6681
"1834-08-30";2.25;6682
"1834-08-31";5;6683
"1834-09-01";4.25;6684
"1834-09-02";2.5;6685
"1834-09-03";2;6686
"1834-09-04";1.72;6687
"1834-09-05";1.5;6688
"1834-09-06";1.16;6689
"1834-09-07";1.12;6690
"1834-09-08";1.02;6691
"1834-09-09";1.82;6692
"1834-09-10";1.33;6693
"1834-09-11";1.2;6694
"1834-09-12";1;6695
"1834-09-13";0.88;6696
"1834-09-14";0.76;6697
"1834-09-15";0.66;6698
"1834-09-16";0.66;6699
"1834-09-17";0.66;6700
"1834-09-18";0.6;6701
"1834-09-19";0.56;6702
"1834-09-20";0.56;6703
"1834-09-21";0.56;6704
"1834-09-22";0.5;6705
"1834-09-23";0.5;6706
"1834-09-24";0.5;6707
"1834-09-25";0.5;6708
"1834-09-26";0.46;6709
"1834-09-27";0.46;6710
"1834-09-28";0.46;6711
"1834-09-29";0.44;6712
"1834-09-30";0.42;6713
"1834-10-01";0.42;6714
"1834-10-02";0.38;6715
"1834-10-03";0.33;6716
"1834-10-04";0.27;6717
"1834-10-05";0.21;6718
"1834-10-06";0.19;6719
"1834-10-07";0.16;6720
"1834-10-08";0.16;6721
"1834-10-09";0.16;6722
"1834-10-10";0.16;6723
"1834-10-11";0.5;6724
"1834-10-12";2.16;6725
"1834-10-13";1;6726
"1834-10-14";0.66;6727
"1834-10-15";1.16;6728
"1834-10-16";0.8;6729
"1834-10-17";0.8;6730
"1834-10-18";0.66;6731
"1834-10-19";0.6;6732
"1834-10-20";0.54;6733
"1834-10-21";0.62;6734
"1834-10-22";0.5;6735
"1834-10-23";0.54;6736
"1834-10-24";0.66;6737
"1834-10-25";1;6738
"1834-10-26";1.66;6739
"1834-10-27";1.05;6740
"1834-10-28";1;6741
"1834-10-29";1;6742
"1834-10-30";1;6743
"1834-10-31";1;6744
"1834-11-01";0.93;6745
"1834-11-02";0.83;6746
"1834-11-03";0.82;6747
"1834-11-04";0.66;6748
"1834-11-05";0.54;6749
"1834-11-06";0.5;6750
"1834-11-07";0.43;6751
"1834-11-08";2.43;6752
"1834-11-09";2.66;6753
"1834-11-10";3.66;6754
"1834-11-11";4.74;6755
"1834-11-12";3.16;6756
"1834-11-13";3.1;6757
"1834-11-14";2;6758
"1834-11-15";1.6;6759
"1834-11-16";1.25;6760
"1834-11-17";1;6761
"1834-11-18";0.9;6762
"1834-11-19";0.75;6763
"1834-11-20";0.75;6764
"1834-11-21";1.2;6765
"1834-11-22";1.65;6766
"1834-11-23";2.95;6767
"1834-11-24";2.66;6768
"1834-11-25";2.9;6769
"1834-11-26";2.6;6770
"1834-11-27";2;6771
"1834-11-28";1.66;6772
"1834-11-29";1.3;6773
"1834-11-30";1.2;6774
"1834-12-01";1.3;6775
"1834-12-02";1.3;6776
"1834-12-03";1.2;6777
"1834-12-04";1.2;6778
"1834-12-05";1.35;6779
"1834-12-06";1.2;6780
"1834-12-07";1.15;6781
"1834-12-08";1;6782
"1834-12-09";0.75;6783
"1834-12-10";0.7;6784
"1834-12-11";0.7;6785
"1834-12-12";0.66;6786
"1834-12-13";0.6;6787
"1834-12-14";0.5;6788
"1834-12-15";0.4;6789
"1834-12-16";0.35;6790
"1834-12-17";0.35;6791
"1834-12-18";0.35;6792
"1834-12-19";0.3;6793
"1834-12-20";0.3;6794
"1834-12-21";0.25;6795
"1834-12-22";0.2;6796
"1834-12-23";0.2;6797
"1834-12-24";0.2;6798
"1834-12-25";0.15;6799
"1834-12-26";0.1;6800
"1834-12-27";0.1;6801
"1834-12-28";0.15;6802
"1834-12-29";0;6803
"1834-12-30";-0.05;6804
"1834-12-31";-0.05;6805
"1835-01-01";-0.15;6806
"1835-01-02";-0.1;6807
"1835-01-03";-0.1;6808
"1835-01-04";-0.1;6809
"1835-01-05";-0.1;6810
"1835-01-06";-0.15;6811
"1835-01-07";-0.1;6812
"1835-01-08";-0.05;6813
"1835-01-09";0;6814
"1835-01-10";0.18;6815
"1835-01-11";0.1;6816
"1835-01-12";0;6817
"1835-01-13";-0.05;6818
"1835-01-14";2;6819
"1835-01-15";3.36;6820
"1835-01-16";2;6821
"1835-01-17";1.25;6822
"1835-01-18";0.8;6823
"1835-01-19";0.66;6824
"1835-01-20";0.85;6825
"1835-01-21";1.3;6826
"1835-01-22";1.36;6827
"1835-01-23";1.18;6828
"1835-01-24";1.2;6829
"1835-01-25";1.2;6830
"1835-01-26";1.18;6831
"1835-01-27";1.18;6832
"1835-01-28";1.18;6833
"1835-01-29";0.85;6834
"1835-01-30";0.7;6835
"1835-01-31";0.6;6836
"1835-02-01";0.5;6837
"1835-02-02";0.4;6838
"1835-02-03";0.36;6839
"1835-02-04";0.3;6840
"1835-02-05";0.25;6841
"1835-02-06";0.25;6842
"1835-02-07";0.25;6843
"1835-02-08";0.25;6844
"1835-02-09";0.25;6845
"1835-02-10";0.25;6846
"1835-02-11";0.35;6847
"1835-02-12";0.42;6848
"1835-02-13";0.58;6849
"1835-02-14";0.58;6850
"1835-02-15";0.5;6851
"1835-02-16";0.45;6852
"1835-02-17";0.4;6853
"1835-02-18";1.3;6854
"1835-02-19";1.45;6855
"1835-02-20";1.3;6856
"1835-02-21";1.28;6857
"1835-02-22";1.45;6858
"1835-02-23";1.4;6859
"1835-02-24";2.5;6860
"1835-02-25";2;6861
"1835-02-26";2.2;6862
"1835-02-27";2.2;6863
"1835-02-28";1.9;6864
"1835-03-01";2;6865
"1835-03-02";2.2;6866
"1835-03-03";2;6867
"1835-03-04";1.8;6868
"1835-03-05";1.7;6869
"1835-03-06";1.5;6870
"1835-03-07";1.4;6871
"1835-03-08";1.3;6872
"1835-03-09";1.25;6873
"1835-03-10";1.3;6874
"1835-03-11";1.3;6875
"1835-03-12";1.25;6876
"1835-03-13";1.2;6877
"1835-03-14";1.15;6878
"1835-03-15";1.05;6879
"1835-03-16";0.95;6880
"1835-03-17";1.15;6881
"1835-03-18";1.5;6882
"1835-03-19";1.3;6883
"1835-03-20";1.3;6884
"1835-03-21";1.55;6885
"1835-03-22";1.55;6886
"1835-03-23";1.5;6887
"1835-03-24";1.4;6888
"1835-03-25";1.3;6889
"1835-03-26";1.16;6890
"1835-03-27";1.05;6891
"1835-03-28";0.9;6892
"1835-03-29";0.85;6893
"1835-03-30";0.8;6894
"1835-03-31";0.83;6895
"1835-04-01";0.9;6896
"1835-04-02";0.95;6897
"1835-04-03";1.05;6898
"1835-04-04";1.1;6899
"1835-04-05";1.15;6900
"1835-04-06";1.2;6901
"1835-04-07";1.25;6902
"1835-04-08";1.08;6903
"1835-04-09";1;6904
"1835-04-10";0.95;6905
"1835-04-11";0.9;6906
"1835-04-12";0.9;6907
"1835-04-13";0.9;6908
"1835-04-14";0.9;6909
"1835-04-15";0.7;6910
"1835-04-16";0.65;6911
"1835-04-17";0.65;6912
"1835-04-18";0.62;6913
"1835-04-19";0.55;6914
"1835-04-20";0.5;6915
"1835-04-21";0.45;6916
"1835-04-22";0.35;6917
"1835-04-23";0.3;6918
"1835-04-24";0.3;6919
"1835-04-25";0.28;6920
"1835-04-26";0.28;6921
"1835-04-27";0.28;6922
"1835-04-28";0.31;6923
"1835-04-29";0.35;6924
"1835-04-30";0.8;6925
"1835-05-01";0.62;6926
"1835-05-02";0.6;6927
"1835-05-03";0.8;6928
"1835-05-04";0.9;6929
"1835-05-05";0.9;6930
"1835-05-06";0.9;6931
"1835-05-07";0.9;6932
"1835-05-08";0.9;6933
"1835-05-09";0.85;6934
"1835-05-10";0.82;6935
"1835-05-11";0.7;6936
"1835-05-12";0.72;6937
"1835-05-13";0.75;6938
"1835-05-14";0.75;6939
"1835-05-15";1.2;6940
"1835-05-16";1.45;6941
"1835-05-17";2.1;6942
"1835-05-18";2.4;6943
"1835-05-19";2.7;6944
"1835-05-20";2.4;6945
"1835-05-21";2.35;6946
"1835-05-22";2.3;6947
"1835-05-23";2;6948
"1835-05-24";1.75;6949
"1835-05-25";1.55;6950
"1835-05-26";1.4;6951
"1835-05-27";1.3;6952
"1835-05-28";1.4;6953
"1835-05-29";1.55;6954
"1835-05-30";3;6955
"1835-05-31";3.32;6956
"1835-06-01";3.1;6957
"1835-06-02";2.9;6958
"1835-06-03";2.8;6959
"1835-06-04";2.5;6960
"1835-06-05";2.2;6961
"1835-06-06";2.2;6962
"1835-06-07";2.2;6963
"1835-06-08";2.1;6964
"1835-06-09";2;6965
"1835-06-10";1.9;6966
"1835-06-11";1.6;6967
"1835-06-12";1.5;6968
"1835-06-13";1.65;6969
"1835-06-14";1.6;6970
"1835-06-15";1.6;6971
"1835-06-16";1.6;6972
"1835-06-17";1.5;6973
"1835-06-18";1.4;6974
"1835-06-19";1.28;6975
"1835-06-20";1.2;6976
"1835-06-21";1.15;6977
"1835-06-22";1.1;6978
"1835-06-23";1.1;6979
"1835-06-24";1.2;6980
"1835-06-25";1.1;6981
"1835-06-26";1;6982
"1835-06-27";0.95;6983
"1835-06-28";0.95;6984
"1835-06-29";0.95;6985
"1835-06-30";0.85;6986
"1835-07-01";0.8;6987
"1835-07-02";0.72;6988
"1835-07-03";0.65;6989
"1835-07-04";0.65;6990
"1835-07-05";0.67;6991
"1835-07-06";0.7;6992
"1835-07-07";0.7;6993
"1835-07-08";0.7;6994
"1835-07-09";0.7;6995
"1835-07-10";0.7;6996
"1835-07-11";0.7;6997
"1835-07-12";0.7;6998
"1835-07-13";0.67;6999
"1835-07-14";0.7;7000
"1835-07-15";0.77;7001
"1835-07-16";0.7;7002
"1835-07-17";0.65;7003
"1835-07-18";0.67;7004
"1835-07-19";0.7;7005
"1835-07-20";0.9;7006
"1835-07-21";1;7007
"1835-07-22";1;7008
"1835-07-23";1;7009
"1835-07-24";0.85;7010
"1835-07-25";0.75;7011
"1835-07-26";0.7;7012
"1835-07-27";0.75;7013
"1835-07-28";0.7;7014
"1835-07-29";0.67;7015
"1835-07-30";0.6;7016
"1835-07-31";0.9;7017
"1835-08-01";0.65;7018
"1835-08-02";0.7;7019
"1835-08-03";0.8;7020
"1835-08-04";1;7021
"1835-08-05";0.8;7022
"1835-08-06";0.75;7023
"1835-08-07";0.7;7024
"1835-08-08";0.6;7025
"1835-08-09";0.6;7026
"1835-08-10";0.6;7027
"1835-08-11";0.6;7028
"1835-08-12";0.7;7029
"1835-08-13";0.65;7030
"1835-08-14";0.65;7031
"1835-08-15";0.7;7032
"1835-08-16";0.75;7033
"1835-08-17";0.7;7034
"1835-08-18";0.75;7035
"1835-08-19";0.85;7036
"1835-08-20";0.78;7037
"1835-08-21";0.9;7038
"1835-08-22";1;7039
"1835-08-23";3.15;7040
"1835-08-24";1.7;7041
"1835-08-25";2.4;7042
"1835-08-26";2.3;7043
"1835-08-27";2.3;7044
"1835-08-28";1.9;7045
"1835-08-29";1.7;7046
"1835-08-30";1.35;7047
"1835-08-31";1.1;7048
"1835-09-01";0.85;7049
"1835-09-02";0.8;7050
"1835-09-03";0.75;7051
"1835-09-04";0.7;7052
"1835-09-05";0.65;7053
"1835-09-06";0.55;7054
"1835-09-07";0.55;7055
"1835-09-08";2.8;7056
"1835-09-09";1.4;7057
"1835-09-10";1.3;7058
"1835-09-11";1.3;7059
"1835-09-12";1.45;7060
"1835-09-13";1.6;7061
"1835-09-14";1.7;7062
"1835-09-15";1.9;7063
"1835-09-16";1.9;7064
"1835-09-17";1.45;7065
"1835-09-18";1.3;7066
"1835-09-19";1.6;7067
"1835-09-20";1.9;7068
"1835-09-21";1.45;7069
"1835-09-22";1.3;7070
"1835-09-23";1.2;7071
"1835-09-24";1.1;7072
"1835-09-25";1;7073
"1835-09-26";0.9;7074
"1835-09-27";1.3;7075
"1835-09-28";1.15;7076
"1835-09-29";0.9;7077
"1835-09-30";0.8;7078
"1835-10-01";2.8;7079
"1835-10-02";1.85;7080
"1835-10-03";2.8;7081
"1835-10-04";2.3;7082
"1835-10-05";2.1;7083
"1835-10-06";2.6;7084
"1835-10-07";2.4;7085
"1835-10-08";2.3;7086
"1835-10-09";1.9;7087
"1835-10-10";1.8;7088
"1835-10-11";2.1;7089
"1835-10-12";3.4;7090
"1835-10-13";3.85;7091
"1835-10-14";3.4;7092
"1835-10-15";3.2;7093
"1835-10-16";2.9;7094
"1835-10-17";2.8;7095
"1835-10-18";2.65;7096
"1835-10-19";2.55;7097
"1835-10-20";2.5;7098
"1835-10-21";2.4;7099
"1835-10-22";2.4;7100
"1835-10-23";2.3;7101
"1835-10-24";1.15;7102
"1835-10-25";1.7;7103
"1835-10-26";1.6;7104
"1835-10-27";1.55;7105
"1835-10-28";1.4;7106
"1835-10-29";1.3;7107
"1835-10-30";1.3;7108
"1835-10-31";1.25;7109
"1835-11-01";1.15;7110
"1835-11-02";1.1;7111
"1835-11-03";1.15;7112
"1835-11-04";1.2;7113
"1835-11-05";1.1;7114
"1835-11-06";1.05;7115
"1835-11-07";1.4;7116
"1835-11-08";1.8;7117
"1835-11-09";1.6;7118
"1835-11-10";1.6;7119
"1835-11-11";1.7;7120
"1835-11-12";1.7;7121
"1835-11-13";1.7;7122
"1835-11-14";1.6;7123
"1835-11-15";1.45;7124
"1835-11-16";1.3;7125
"1835-11-17";1.2;7126
"1835-11-18";0.95;7127
"1835-11-19";0.9;7128
"1835-11-20";0.8;7129
"1835-11-21";0.75;7130
"1835-11-22";0.75;7131
"1835-11-23";0.75;7132
"1835-11-24";0.8;7133
"1835-11-25";0.85;7134
"1835-11-26";0.95;7135
"1835-11-27";1.05;7136
"1835-11-28";3;7137
"1835-11-29";2;7138
"1835-11-30";2.3;7139
"1835-12-01";2.5;7140
"1835-12-02";2.8;7141
"1835-12-03";2.5;7142
"1835-12-04";2.1;7143
"1835-12-05";2.2;7144
"1835-12-06";2.1;7145
"1835-12-07";1.7;7146
"1835-12-08";1.65;7147
"1835-12-09";1.55;7148
"1835-12-10";1.4;7149
"1835-12-11";1.3;7150
"1835-12-12";1.1;7151
"1835-12-13";0.9;7152
"1835-12-14";0.7;7153
"1835-12-15";0.6;7154
"1835-12-16";0.45;7155
"1835-12-17";0.45;7156
"1835-12-18";0.4;7157
"1835-12-19";0.3;7158
"1835-12-20";0.25;7159
"1835-12-21";0.25;7160
"1835-12-22";0.22;7161
"1835-12-23";0.2;7162
"1835-12-24";0.18;7163
"1835-12-25";0.2;7164
"1835-12-26";0.25;7165
"1835-12-27";0.25;7166
"1835-12-28";0.35;7167
"1835-12-29";0.4;7168
"1835-12-30";0.2;7169
"1835-12-31";0.1;7170
"1836-01-01";0.1;7171
"1836-01-02";0.05;7172
"1836-01-03";0.4;7173
"1836-01-04";1.8;7174
"1836-01-05";0.85;7175
"1836-01-06";0.8;7176
"1836-01-07";0.5;7177
"1836-01-08";0.05;7178
"1836-01-09";0;7179
"1836-01-10";0.05;7180
"1836-01-11";0.05;7181
"1836-01-12";0.05;7182
"1836-01-13";2.05;7183
"1836-01-14";1.7;7184
"1836-01-15";2;7185
"1836-01-16";1.5;7186
"1836-01-17";1.4;7187
"1836-01-18";1.4;7188
"1836-01-19";1.4;7189
"1836-01-20";1.4;7190
"1836-01-21";1.4;7191
"1836-01-22";1.4;7192
"1836-01-23";1.75;7193
"1836-01-24";1.5;7194
"1836-01-25";1.05;7195
"1836-01-26";1;7196
"1836-01-27";0.85;7197
"1836-01-28";0.9;7198
"1836-01-29";0.95;7199
"1836-01-30";1;7200
"1836-01-31";1.05;7201
"1836-02-01";1.2;7202
"1836-02-02";1.2;7203
"1836-02-03";1.5;7204
"1836-02-04";1.6;7205
"1836-02-05";1.7;7206
"1836-02-06";1.6;7207
"1836-02-07";1.6;7208
"1836-02-08";1.5;7209
"1836-02-09";1.4;7210
"1836-02-10";1.4;7211
"1836-02-11";1.35;7212
"1836-02-12";1.2;7213
"1836-02-13";1.15;7214
"1836-02-14";1.1;7215
"1836-02-15";1;7216
"1836-02-16";0.9;7217
"1836-02-17";0.85;7218
"1836-02-18";0.8;7219
"1836-02-19";0.8;7220
"1836-02-20";0.65;7221
"1836-02-21";0.5;7222
"1836-02-22";0.48;7223
"1836-02-23";0.45;7224
"1836-02-24";0.45;7225
"1836-02-25";0.4;7226
"1836-02-26";0.35;7227
"1836-02-27";0.4;7228
"1836-02-28";0.6;7229
"1836-02-29";0.65;7230
"1836-03-01";0.6;7231
"1836-03-02";0.6;7232
"1836-03-03";0.58;7233
"1836-03-04";1.2;7234
"1836-03-05";1.65;7235
"1836-03-06";1.8;7236
"1836-03-07";3.4;7237
"1836-03-08";4.8;7238
"1836-03-09";3.7;7239
"1836-03-10";3;7240
"1836-03-11";2.95;7241
"1836-03-12";2.6;7242
"1836-03-13";2.5;7243
"1836-03-14";3;7244
"1836-03-15";3.1;7245
"1836-03-16";2.9;7246
"1836-03-17";2.9;7247
"1836-03-18";2.8;7248
"1836-03-19";2.5;7249
"1836-03-20";2.4;7250
"1836-03-21";2.3;7251
"1836-03-22";2.3;7252
"1836-03-23";2.3;7253
"1836-03-24";2.2;7254
"1836-03-25";2.5;7255
"1836-03-26";2.5;7256
"1836-03-27";2.2;7257
"1836-03-28";1.7;7258
"1836-03-29";1.6;7259
"1836-03-30";1.4;7260
"1836-03-31";1.35;7261
"1836-04-01";1.35;7262
"1836-04-02";2.25;7263
"1836-04-03";2.5;7264
"1836-04-04";2.3;7265
"1836-04-05";2.25;7266
"1836-04-06";2.35;7267
"1836-04-07";2;7268
"1836-04-08";2.1;7269
"1836-04-09";2.6;7270
"1836-04-10";2.6;7271
"1836-04-11";2.5;7272
"1836-04-12";2.2;7273
"1836-04-13";2.35;7274
"1836-04-14";2;7275
"1836-04-15";1.95;7276
"1836-04-16";2;7277
"1836-04-17";1.85;7278
"1836-04-18";1.7;7279
"1836-04-19";1.6;7280
"1836-04-20";1.5;7281
"1836-04-21";1.35;7282
"1836-04-22";1.3;7283
"1836-04-23";1.25;7284
"1836-04-24";1.25;7285
"1836-04-25";1.3;7286
"1836-04-26";1.4;7287
"1836-04-27";1.45;7288
"1836-04-28";1.5;7289
"1836-04-29";1.5;7290
"1836-04-30";1.5;7291
"1836-05-01";1.5;7292
"1836-05-02";1.35;7293
"1836-05-03";1.2;7294
"1836-05-04";1.1;7295
"1836-05-05";1.05;7296
"1836-05-06";1.2;7297
"1836-05-07";1.5;7298
"1836-05-08";1.66;7299
"1836-05-09";1.8;7300
"1836-05-10";2;7301
"1836-05-11";2.2;7302
"1836-05-12";2.2;7303
"1836-05-13";2.1;7304
"1836-05-14";2.05;7305
"1836-05-15";1.95;7306
"1836-05-16";1.75;7307
"1836-05-17";1.6;7308
"1836-05-18";1.4;7309
"1836-05-19";1.2;7310
"1836-05-20";1.15;7311
"1836-05-21";1.3;7312
"1836-05-22";1.35;7313
"1836-05-23";1.4;7314
"1836-05-24";1.5;7315
"1836-05-25";1.8;7316
"1836-05-26";1.6;7317
"1836-05-27";1.55;7318
"1836-05-28";1.4;7319
"1836-05-29";1.3;7320
"1836-05-30";1.2;7321
"1836-05-31";1.15;7322
"1836-06-01";1.1;7323
"1836-06-02";1;7324
"1836-06-03";0.95;7325
"1836-06-04";1;7326
"1836-06-05";1.15;7327
"1836-06-06";1.2;7328
"1836-06-07";1.15;7329
"1836-06-08";1.15;7330
"1836-06-09";1.1;7331
"1836-06-10";1.05;7332
"1836-06-11";1.15;7333
"1836-06-12";1.2;7334
"1836-06-13";1.25;7335
"1836-06-14";1.4;7336
"1836-06-15";1.35;7337
"1836-06-16";1.3;7338
"1836-06-17";1.35;7339
"1836-06-18";1.4;7340
"1836-06-19";1.45;7341
"1836-06-20";1.5;7342
"1836-06-21";1.5;7343
